id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1089736881152803137,"Superior Studio in City Centre, near Metro",24870251,Martin,,Praha 2,50.0749602,14.4305104,Entire home/apt,2140,1,7,2025-03-03,0.98,15,178,7,
1089754687393161504,"Huge Romantic Suite in City Centre, Living Room",24870251,Martin,,Praha 2,50.0749602,14.4305104,Entire home/apt,2673,1,0,,,15,174,0,
1089768517064901724,"Small and Cozy Studio, next to Metro",24870251,Martin,,Praha 2,50.0749602,14.4305104,Entire home/apt,1808,1,0,,,15,14,0,
1089789297455981572,Cozy Industrial 8min Dancing House APT,523424457,Rentero,,Praha 5,50.07412565976832,14.406759354424143,Entire home/apt,2124,2,34,2025-03-05,2.68,36,315,32,
1089874411648307754,Awesome Apartments In the Center [P1],550794360,Amazing Location,,Praha 1,50.09255365463584,14.43679154239206,Entire home/apt,,1,31,2024-09-09,2.37,12,0,28,
1089918468901043436,Place of Grace 10 meters from Dancing House,222032019,Yegor,,Praha 2,50.0757974,14.4152958,Entire home/apt,1843,2,34,2025-03-03,2.89,13,190,34,
1089948750617089021,Luxurious 3bed very spacious apt in the best area,47635986,Zdeněk,,Praha 5,50.08043,14.40537,Entire home/apt,4682,4,10,2024-12-27,0.78,14,265,9,
1090308458139427663,Private Room in the city center,511710642,Way,,Praha 2,50.07259,14.43875,Private room,,1,74,2025-02-04,5.59,7,0,62,
1090345216121505149,Bene Dormies P6,556838093,Linh,,Praha 11,50.0333721,14.5027999,Private room,,1,2,2024-02-18,0.15,3,0,0,
1090380929460697691,R16 Studio,325831324,LDL Prague,,Praha 1,50.09206831560851,14.429096597696978,Entire home/apt,2292,1,1,2024-05-13,0.10,8,251,1,
1090644627173209268,Fancy Minimalist Apartment right in Prague's heart,419022428,Ulvi,,Praha 1,50.08502939113924,14.427317605798738,Entire home/apt,2787,1,55,2025-02-26,4.65,7,221,55,
1090658805898709796,Wonderful Romantic Old Town Apt,561897701,Urzala,,Praha 1,50.09138,14.43073,Entire home/apt,2628,2,57,2025-03-10,4.51,22,137,54,
1090668201076507615,Cosy apartment 15 mins away from the centre,44104780,Magda,,Praha 9,50.1244276,14.4969305,Entire home/apt,,3,7,2024-11-11,0.64,1,0,7,
1091029346476830320,Charming home near Old Town and Central Station,281969987,Mira,,Praha 1,50.084606602964946,14.431696184316387,Entire home/apt,2134,1,43,2025-02-16,3.55,4,226,43,
1091093398563387275,Premium minimalist flat - Wenceslas Square,528371257,Jana Han,,Praha 1,50.0823,14.42913,Entire home/apt,1207,1,42,2025-03-13,4.09,1,117,42,
1091141318135442631,Comfortable apartment N1,422098465,Elshan,,Praha 3,50.083803053584454,14.469303491960352,Entire home/apt,,3,15,2024-10-05,1.23,4,0,14,
1091154707192077427,4BR+2Bath Old Town family Oasis luxury apartment,103146185,Michal&Michael,,Praha 1,50.078328940621766,14.416850732076327,Entire home/apt,4230,2,89,2025-03-07,6.78,43,288,78,
1091893237772553873,Petrska apartment in Prague 1,189875844,Rose,,Praha 8,50.09109,14.43698,Entire home/apt,1900,2,15,2024-08-23,1.21,16,59,14,
1091953012238786054,Unique apartment • Balcony • Free Parking • Yoga,37587178,Dominik,,Praha 7,50.10945,14.44535,Entire home/apt,2294,1,34,2025-03-10,2.63,9,143,28,
1092097660265596482,Квартира в новом доме,522544882,Yana,,Praha 4,50.05214459776029,14.45768192410469,Entire home/apt,1243,5,4,2024-12-29,0.38,6,0,4,
1092533749835706449,R16 One-Bedroom,325831324,LDL Prague,,Praha 1,50.09027070858077,14.428910562114561,Entire home/apt,2636,1,8,2025-02-26,0.77,8,253,8,
1092535451686071716,R16 Two-Bedroom,325831324,LDL Prague,,Praha 1,50.08987708806674,14.427754043436867,Entire home/apt,3558,1,53,2025-02-16,4.36,8,257,53,
1092558504975466292,Houseboat plovoucí perla v Praze,54581377,Marta,,Praha 7,50.1057493,14.4590565,Entire home/apt,3131,2,70,2025-03-14,6.84,1,103,70,
1092726885064032169,Byt pro 6 osob kousek od centra,534794111,Martina,,Praha 3,50.0820652,14.4451605,Entire home/apt,804,2,27,2025-03-15,4.91,2,75,27,
1092883274408792954,"Residence on Charles Square, P-2",562370538,Inna,,Praha 2,50.07667989999999,14.4227697,Entire home/apt,3774,1,30,2025-01-04,2.51,1,51,30,
1093616125123412923,Green terrace aircondition metro,172218444,Jan,,Praha 4,50.04975,14.45497,Private room,1418,1,0,,,1,269,0,
1093960753510064301,Comfortable apartment N2,422098465,Elshan,,Praha 3,50.08578368293461,14.467575041583567,Entire home/apt,,3,13,2024-10-10,1.09,4,0,13,
1094150053077022190,"Cosy flat, close to metro",506759204,Elena,,Praha 11,50.0305742,14.5105243,Entire home/apt,1188,7,3,2024-05-12,0.27,1,9,3,
1094305514289586887,Jazzy Charming Apartment in Old Town !,562730784,Javier,,Praha 1,50.090547,14.4261143,Entire home/apt,1625,2,91,2025-03-07,7.34,1,61,89,
1094774700898148129,Enchanting Apartment - Steps from Charles Bridge,8407384,Štěpán,,Praha 1,50.0815739,14.4063027,Entire home/apt,2065,1,42,2025-02-23,3.32,8,332,39,
1094825317009626711,"Zesty, Family Friendly, Elevator Access, Old Town",561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,2528,2,36,2025-03-09,2.85,22,264,34,
1094905186731547294,Center Hub in Prague - Close to Main Attractions!,505531915,Residence Smečky,,Praha 1,50.077953298720374,14.42604210084464,Entire home/apt,3499,1,8,2025-02-23,0.71,13,44,8,
1095048084130538093,Little Chateau,105741472,Holiday,,Praha 1,50.08461646730271,14.42865143942564,Entire home/apt,1401,1,21,2025-01-13,1.63,55,146,19,
1095064550234705832,Apartment in Center of Old Town,4279290,Vincent,,Praha 1,50.0916803,14.4269078,Entire home/apt,1192,2,42,2024-12-30,3.31,12,112,40,
1095121275280717704,CUTE ROOM near TV tower,146638404,Polina,,Praha 3,50.085016677713405,14.451883345608877,Private room,627,1,44,2025-02-16,3.49,16,38,41,
1095667790130427072,Large and stylish 3 bedroom apartment in Prague,505392372,David,,Praha 2,50.066756336041486,14.420307860493235,Entire home/apt,3406,2,20,2025-02-22,1.74,6,194,20,
1095670423167377214,Cozy studio in center [vt6],163314975,Petr,,Praha 1,50.07810266276256,14.426101913996765,Entire home/apt,1026,2,48,2025-02-23,3.82,8,160,46,
1096123373373653213,Romantic Old Town Studio,561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,1812,2,19,2025-03-09,1.56,22,176,19,
1096138024454526344,Sunny Old Town Studio,561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,1949,2,41,2025-03-01,3.36,22,258,41,
1096213154910992367,Charming Spacious Apartment in Central Prague,561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,2131,2,24,2025-03-09,1.94,22,172,23,
1096229739856534197,Delightful Old Town Studio,561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,1817,2,42,2025-03-08,3.53,22,168,42,
1096248487724193734,Elegant 4-Guest Retreat near Old Town,561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,2170,2,36,2025-02-17,2.85,22,157,34,
1096256179361308954,Elegant Spacious Old Town Studio,561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,1949,2,54,2025-03-09,4.27,22,171,52,
1096289256133653550,Pretty Central  Room [bs2],550990353,The Best Choice,,Praha 1,50.09134445740565,14.435155008238482,Private room,599,1,39,2025-01-28,3.18,6,39,38,
1096468459151481337,Jugoslavska 2 bedroom apartment,100319515,Andrej,,Praha 2,50.0755795,14.4327648,Entire home/apt,,1,7,2024-08-05,0.56,3,0,6,
1096507484103550543,"Friendly Studio for Two, Old Town",561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,1812,2,56,2025-03-10,4.43,22,171,55,
1096531000360133156,Millennium Apartment with Foosball in Old Town,562390419,Yevhen,,Praha 1,50.092203,14.435739,Entire home/apt,1822,1,8,2024-07-14,0.65,6,141,7,
1112083678866662088,Grand Apartment,195125316,Alex,,Praha 1,50.08833105144948,14.416093905401748,Entire home/apt,2957,2,14,2025-02-18,1.37,1,96,14,
1112090203609635447,Grand Luxury Suite,278201813,Dmitrijs,,Praha 2,50.07906803883912,14.43398476718139,Entire home/apt,3298,1,0,,,11,243,0,
1112145707489985342,Room With Balcony in Center,513108626,Ani,,Praha 1,50.0834708,14.4322227,Private room,665,1,63,2025-02-16,5.18,28,49,63,
1112170262015822967,Cozy apartment close to city centre and airport,52308395,Lenka,,Praha 6,50.08768122791622,14.343526773154736,Entire home/apt,1000,1,19,2025-01-24,1.80,3,39,19,
1112397115587199709,Trendy condo in the center of Vršovice,90401972,Romana,,Praha 10,50.07312253186647,14.450110459600026,Entire home/apt,964,1,37,2025-02-15,3.16,28,172,37,
1112402363492067553,3BR Superior | 115m² | Super Zentral & Komfortabel,560025010,Alina,,Praha 1,50.0837014,14.4196816,Entire home/apt,5489,2,46,2025-02-21,4.13,4,0,46,
1112415116708922216,Cozy condo in the center of Vršovice,90401972,Romana,,Praha 10,50.07236,14.45029,Entire home/apt,964,1,57,2025-03-10,4.87,28,164,57,
1112431777913579737,Fresh cozy apartment for 2 people,90401972,Romana,,Praha 10,50.07073,14.45264,Entire home/apt,991,1,45,2025-02-24,3.90,28,152,45,
1112443566955425630,Fresh cozy apartment for 2-4 people,90401972,Romana,,Praha 10,50.071287485492526,14.450344421563102,Entire home/apt,923,1,54,2025-02-18,4.62,28,165,54,
1112477963407857361,New urban cozy apartment for 2-4 people,90401972,Romana,,Praha 10,50.07295,14.45206,Entire home/apt,1126,1,50,2025-02-28,4.36,28,159,50,
1112492895065974712,Sunny condo in the center of Vršovice,90401972,Romana,,Praha 10,50.07120333370387,14.45080775456561,Entire home/apt,2158,1,42,2024-12-31,3.58,28,41,42,
1112508366438353891,Beautiful cozy apartment for 2 people,90401972,Romana,,Praha 10,50.07296,14.45236,Entire home/apt,,1,52,2025-01-01,4.44,28,0,52,
1112774212659337785,Urban one-bedroom apartment,90401972,Romana,,Praha 10,50.072707581647414,14.452388495298857,Entire home/apt,,1,60,2025-01-01,5.11,28,0,60,
1112826933498906863,Honest Karlin - Studio Loft,567167883,Honest Karlin,,Praha 8,50.0890543,14.4431065,Entire home/apt,1365,1,50,2025-03-11,4.81,8,362,50,
1112885770766259105,Modern 2-level apartment with balcony,488952620,Petr,,Praha 5,50.0726658,14.3919787,Entire home/apt,2551,1,19,2025-03-03,1.72,27,226,19,
1113022429902604479,Colorful Apartment • Balcony • Free Parking,37587178,Dominik,,Praha 7,50.1094188,14.4397538,Entire home/apt,1727,1,66,2025-03-05,5.64,9,238,66,
1113049918895150225,Anglicka Downtown Studio Apt,311103101,Katerina,,Praha 2,50.077405201183446,14.435413566241762,Entire home/apt,1434,2,47,2025-02-28,4.03,17,11,47,
1080282963851519890,Třílůžkový pokoj,559394140,Kafka,,Praha 1,50.08897,14.41705,Private room,,1,0,,,4,0,0,
1080327681214896526,Nekazanka apartment,100319515,Andrej,,Praha 1,50.0847454,14.4285145,Entire home/apt,1440,3,11,2024-08-30,0.90,3,204,10,
1080483483476528587,Byt v blízkosti Pražského hradu,515391919,Miroslav,,Praha 6,50.08726,14.38462,Entire home/apt,1643,3,8,2024-09-04,0.78,2,229,8,
1080841531715572695,Apartman Kardausova - Maly Haj,191563122,Silvia,,Dolní Měcholupy,50.06658861268099,14.552201963961123,Entire home/apt,,1,1,2024-05-12,0.10,1,0,1,
1081006043987472561,Spacious apartments in modern style,488952620,Petr,,Praha 8,50.0925119,14.4502616,Entire home/apt,,1,12,2025-03-04,0.93,27,347,11,
1081171467041756514,"Elegant suite - 1 min Charles Bridge, PS5 & Garden",304146674,Jana,,Praha 1,50.08606469999999,14.4081272,Entire home/apt,3756,1,99,2025-01-07,7.28,3,108,84,
1081247353718555770,Central Tiny Flat w/1GB Wi-Fi + SMART TV | A/C,32766175,Jiri,,Praha 5,50.0721367,14.3973251,Entire home/apt,1068,1,59,2025-01-31,4.39,11,185,54,
1081754378588539003,Cozy bright flat in Vinohrady,102352759,Dominika,,Praha 3,50.07824,14.46399,Entire home/apt,2250,2,4,2025-02-24,2.07,1,29,4,
1096858108943290724,5-bedroom luxury retreat by Charles Bridge,78765288,EasyBNB Premium,,Praha 1,50.0860647,14.4081272,Entire home/apt,11756,2,18,2025-03-08,1.59,48,147,18,
1096923656637960596,Lovely Flat in Old Monastery - perfect for two,82459266,Zeb,,Praha 2,50.0770604,14.4172355,Entire home/apt,1533,2,52,2025-02-23,4.12,34,197,49,
1096945644215403860,Cozy Flat in Old Monastery - Unique Genius Loci,82459266,Zeb,,Praha 2,50.0770604,14.4172355,Entire home/apt,1485,2,43,2025-02-25,3.47,34,182,42,
1097202023816158310,Comfort flat with great location,18845817,Sergey,,Praha 9,50.10387822358732,14.488831087946892,Entire home/apt,1461,1,12,2025-02-27,0.95,1,75,11,
1097240746739616679,Anglicka Downtown 150 sq.m. Apt. I,311103101,Katerina,,Praha 2,50.076383,14.4342659,Entire home/apt,1924,2,54,2025-02-24,4.64,17,121,54,
1097412938228639267,Welcoming Studio in Historic Prague,561897701,Urzala,,Praha 1,50.09138,14.43073,Entire home/apt,1812,2,40,2025-03-09,3.17,22,169,39,
1097611031565865157,Neat Cozy Old Town Retreat w Queen Bed,561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,1812,2,29,2025-02-16,2.30,22,180,28,
1097626002235615168,New Huge Apt next Charles Bridge and Prague Castle,562850140,Klaudie,,Praha 1,50.0873404,14.4052631,Entire home/apt,3874,1,80,2025-03-09,6.78,4,11,80,
1097668239290116595,Single room with Air condition,162386650,Vladimíra,,Praha 2,50.07405,14.42767,Private room,1634,1,0,,,3,337,0,
1097668995117131992,Double room with AC and city view,162386650,Vladimíra,,Praha 2,50.07416962393123,14.429761843503753,Private room,1717,1,14,2025-02-15,2.13,3,333,14,
1097727692768701966,Loft at Kampa Island,1240390,Sarah,,Praha 1,50.087584,14.4077461,Entire home/apt,2983,6,7,2025-02-23,0.68,19,238,7,
1097826905142301323,Friendly apartments in Prague (old town) #504,239244930,Artem,,Praha 2,50.07212132444577,14.431829920223334,Entire home/apt,1123,1,95,2025-03-09,7.56,21,146,91,
1097865607499606932,Center of Old Town Apartment,4279290,Vincent,,Praha 1,50.09264,14.42602,Entire home/apt,726,2,54,2025-02-15,4.24,12,198,52,
1097927456127044878,Peaceful Chic Studio in Central Prague,561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,1812,2,37,2025-03-09,3.11,22,178,37,
1097936660060569996,Riverside Palace Apartment 401,526097230,Illya,,Praha 2,50.07687655955926,14.414405760318935,Entire home/apt,1924,1,55,2025-03-12,4.69,17,25,55,
1097973963887220345,Vibrant Old Town Studio,561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,1812,2,31,2025-03-09,2.88,22,176,31,
1098305251824476866,Brand new Designer Studio in Hip Area,10135975,Umur,,Praha 8,50.09114,14.44373,Entire home/apt,1104,3,42,2025-02-23,3.46,15,232,42,
1098524367378516051,Útulný byt kousek od centra,485024933,Andrea,,Praha 10,50.0698411,14.4579223,Entire home/apt,969,1,21,2025-01-01,3.41,4,211,21,
1098596606812969045,Sky-High Studio Near O2 Arena,309414904,Barbora,,Praha 9,50.10628309613546,14.503065436564697,Entire home/apt,1226,2,42,2025-01-01,3.74,1,38,42,
1098655020836332056,Spacious room for 2 in Prague 6 near center,142183013,Prague,,Praha 6,50.1078956,14.3913788,Private room,600,10,3,2025-02-12,0.26,14,39,3,
1098740306468331540,"Cozy apartment at Prague, Karlin",22291370,Vladimir,,Praha 8,50.09458,14.45686,Entire home/apt,,1,4,2024-05-11,0.32,1,0,3,
1099210172504680474,Atelier sanctuary with skylight,225548297,Zuzana,,Praha 4,50.051,14.42244,Entire home/apt,1160,2,42,2025-03-02,3.55,1,86,42,
1099692866734690808,New apartmán MK 4,55865354,Konstantin,,Praha 9,50.129500688931394,14.49337172275392,Entire home/apt,1539,2,54,2025-03-09,4.55,8,298,54,
1099869189146849150,"Stunning apartment, 6 mins from National Muzeum",504315260,Dana,,Praha 3,50.078796089696795,14.456633380950947,Entire home/apt,1537,1,49,2025-02-27,4.20,2,339,49,
1099915761281383141,"Beta Home: Free Garage, at Metro, Garden, AC",112717265,Anna,,Praha 13,50.04452,14.32404,Entire home/apt,1883,2,33,2025-03-12,2.64,1,195,31,
1100007422950966966,Street Flat,478067188,Jakub,,Praha 1,50.09035,14.43163,Entire home/apt,1028,1,122,2025-03-09,10.03,4,256,122,
1100107410569958322,Charming Apartment by Museum and Wenceslas Square,78696991,Tommy,,Praha 2,50.0767745,14.4325836,Entire home/apt,1313,2,63,2025-03-10,4.99,2,74,61,
1100532943579978339,"3 BR apt with patio, pool & gym",33811016,Tereza,,Praha 5,50.07698,14.37937,Entire home/apt,10240,5,0,,,1,173,0,
1100695153598177658,Prosluněný byt kousek od centra,118314219,Kamila,,Praha 10,50.0710439,14.4602476,Entire home/apt,1300,28,4,2025-02-16,0.42,1,105,4,
1100717594821054303,Centrum Bohemia LUX,507121551,Pavel,,Praha 2,50.0733173,14.439851,Entire home/apt,,2,22,2024-10-24,1.74,11,0,20,
1100857607255309918,Vip/Julman,555265088,Julman,,Praha 3,50.0833571,14.4553284,Entire home/apt,3000,2,12,2025-01-03,1.03,2,258,12,
1101367303442881521,New Apartments,477989876,Oleksandr,,Praha 1,50.08237,14.43153,Entire home/apt,2186,4,68,2025-03-07,5.59,4,141,68,
1101384751707116079,Cavallo Suite 2BD XL City Center Free Parking,564054727,Business,,Praha 2,50.07267863159299,14.440311875027533,Entire home/apt,2261,1,154,2025-03-14,12.39,9,170,152,
1101555223292125185,Matteo Apartment,292510774,Vladis,,Praha 1,50.0903066,14.4270793,Entire home/apt,1366,2,75,2025-03-02,5.95,13,230,70,
1102004970028696034,Cavallo Business L - Suite 2BD City Center Parking,564054727,Business,,Praha 2,50.07067,14.43973,Entire home/apt,2010,2,150,2025-03-02,12.03,9,162,145,
1102034676652443279,Rezidence Podolí no6,563680309,Jiří,,Praha 4,50.05970233631593,14.42240057270201,Entire home/apt,,2,0,,,2,0,0,
1102036091912485928,Železná,563680309,Jiří,,Praha 1,50.08785,14.42071,Entire home/apt,1907,2,3,2025-03-13,3,2,324,3,
1102044120186092491,Historic Centre NEW Studio Ost1,5463516,Zuzana & Seven Keys Team,,Praha 1,50.07927,14.41524,Entire home/apt,1278,1,39,2025-03-09,3.27,74,30,39,
1102059440339654380,Cozy and simple well located studio,37031759,Nick And Jenny,,Praha 10,50.07276107120806,14.452162650957279,Entire home/apt,926,2,39,2025-03-03,3.20,61,215,39,
1102149047206504989,Cosy studio Praga,213763062,Anastasiia,,Praha 5,50.066850598348225,14.342147873174108,Entire home/apt,1350,2,7,2024-12-28,0.81,1,166,7,
1102204727527399840,Všude blízko,564653708,Petr,,Praha 3,50.08301,14.44905,Entire home/apt,1471,2,66,2025-03-10,5.32,2,89,65,
1102224927753587501,Stylish Studio near the river,122369482,Hakan,,Praha 5,50.07222,14.40497,Entire home/apt,1162,3,53,2025-02-24,4.44,3,215,53,
1102373832468516077,moderní byt na Praha 4,82658262,Yvette,,Praha 4,50.041638655076135,14.437141003704847,Entire home/apt,1961,2,38,2025-02-13,3.45,1,117,38,
1102553556555902555,Spacious modern 3 bedroom aparment,142183013,Prague,,Praha 6,50.10704,14.39036,Entire home/apt,2229,3,15,2025-01-04,1.38,14,21,15,
1102765748414991245,Historical hearth home,579699957,Adam,,Praha 1,50.09035203054204,14.433685146177211,Entire home/apt,1691,2,58,2025-03-02,4.74,4,134,57,
1102797908753351088,[Park Stromovka] Světlý moderní byt Praha 7,338962568,Kateřina,,Praha 7,50.10237979999999,14.4356958,Entire home/apt,926,1,31,2025-02-23,2.66,1,315,31,
1102845394964360844,COZY apt in Prague's OLD CITY!,23421723,Dmytro,,Praha 1,50.08449868951008,14.42094154973756,Entire home/apt,,3,43,2024-10-25,3.47,1,0,41,
1102886160318754886,Tranquil Prague Studio Gem,561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,1842,2,33,2025-03-12,2.77,22,157,33,
1103413130905271110,Awesome Apartments In the Center [P6],550794360,Amazing Location,,Praha 1,50.09224178905775,14.434766395618125,Entire home/apt,,1,61,2024-10-29,4.99,12,0,60,
1103563387409736406,Letna Living,564955861,Lenka,,Praha 7,50.10451,14.43319,Entire home/apt,1408,2,64,2025-02-25,5.53,1,195,64,
1103650912655794547,4 single beds/ 2 double beds luxury apartment,32729832,Jan,,Praha 1,50.086353050011574,14.416925064705252,Entire home/apt,2441,2,58,2025-02-14,4.96,3,231,58,
1103841788007146821,New city center room C,496043191,Ilya,,Praha 2,50.07582,14.43234,Private room,723,1,78,2025-02-25,6.61,7,18,78,
1104115600974421191,Prague 1 Center Panorama Penthouse,8951224,Jerry,,Praha 1,50.0835702,14.4221829,Entire home/apt,5978,2,16,2025-01-03,1.38,1,138,16,
1104346928452969656,Prague Apartment JanLouis,565148602,Alena,,Praha 8,50.0937353,14.4588912,Entire home/apt,,2,21,2025-03-13,1.81,1,0,21,
1104452345606355249,4Bedroom&4bathroom Luxury House,93416482,Tatiana,,Kunratice,50.00522,14.48855,Entire home/apt,13558,2,0,,,1,364,0,
1104478547319337023,Historic Centre NEW Studio Ost2,5463516,Zuzana & Seven Keys Team,,Praha 1,50.07984,14.41471,Entire home/apt,1278,1,55,2025-03-04,4.61,74,11,55,
1104555795838692853,Cozy New Apartment in the Center,450390395,Tomas,,Praha 1,50.09165447381262,14.428311210676704,Entire home/apt,1523,2,30,2025-02-23,4.27,1,26,30,
1104800639369806904,3BR AC Heaven of Harmony LUXPenthouse Theater view,103146185,Michal&Michael,,Praha 1,50.078195505588795,14.416011796302598,Entire home/apt,,3,80,2025-03-07,6.38,43,200,76,
1104972938075278074,Cosy and Central Apart In Prague,51534638,Alex,,Praha 2,50.078230644775545,14.432444348931314,Entire home/apt,1379,2,59,2025-03-03,4.99,7,103,59,
1105192167204178458,Historic Centre NEW Apt. Ost3,5463516,Zuzana & Seven Keys Team,,Praha 1,50.08107,14.41473,Entire home/apt,2044,1,38,2025-03-05,3.14,74,27,38,
1105582496460069070,Cozy apartment by unique design,445838879,Quang Tung,,Praha 1,50.084745465674644,14.428514577448368,Entire home/apt,1116,1,1,2024-03-14,0.08,20,145,0,
1105714255119298439,Family Apartment AM with Living Room,6401971,Jiri,,Praha 2,50.0718291,14.4385892,Entire home/apt,5519,1,0,,,19,249,0,
1105716675200515500,Outsanding apartment in the City Center,545728821,Nikita,,Praha 1,50.087512810603776,14.431058417300475,Entire home/apt,22500,1,0,,,1,90,0,
1105995101949808003,Vast Central Old Town Studio For 3,561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,1949,2,27,2025-03-10,2.30,22,164,27,
1106355503957527974,Attic Studio Apartment AM,6401971,Jiri,,Praha 2,50.0718291,14.4385892,Entire home/apt,2799,1,0,,,19,160,0,
1106429892491899962,Superior Attic Apartment AM,6401971,Jiri,,Praha 2,50.0718291,14.4385892,Entire home/apt,2799,1,1,2024-03-25,0.08,19,180,1,
1106461911661682787,Cozy Attic Studio AM,6401971,Jiri,,Praha 2,50.07077,14.43903,Entire home/apt,2799,1,0,,,19,203,0,
1106464724650352654,Premium Smichov City Elite: Chic Industrial Suite,530885799,Rentez,,Praha 5,50.0672819,14.4060146,Entire home/apt,1513,2,14,2024-12-10,1.30,31,34,14,
1107001284439043469,Family Apartment Vinohrady AM,6401971,Jiri,,Praha 2,50.0718291,14.4385892,Entire home/apt,4803,1,0,,,19,163,0,
1107028269880443188,Superior Apartment l AM with Entrance Hal,6401971,Jiri,,Praha 2,50.07275017520314,14.439788755591026,Private room,,1,0,,,19,206,0,
1107060273463144293,Superior Apartment AM,6401971,Jiri,,Praha 2,50.07097,14.43936,Entire home/apt,2799,1,0,,,19,192,0,
1107083010194989925,Superior Double Apartment AM,6401971,Jiri,,Praha 2,50.0718291,14.4385892,Entire home/apt,,1,0,,,19,224,0,
1107113367304159508,Adorable Cozy Studio in Central Prague,561897701,Urzala,,Praha 1,50.09137639999999,14.4307335,Entire home/apt,1817,2,13,2025-03-09,1.21,22,180,13,
1107172489279062510,Cozy tiny room in Prague 6,142183013,Prague,,Praha 6,50.106860215129664,14.391721742721556,Private room,520,3,3,2025-03-01,0.26,14,15,3,
1107223776876361961,Chic studio with balcony in superb location,246823842,Olinn,,Praha 1,50.0847454,14.4285145,Entire home/apt,1646,2,42,2025-03-05,3.53,56,38,42,
1107265363571551680,Historic centre Prague bright apartment,246823842,Olinn,,Praha 1,50.0847454,14.4285145,Entire home/apt,1482,2,52,2025-03-07,4.33,56,34,52,
1107322264957361076,"Loft Ječná 43, Prague",24388807,Alex,,Praha 2,50.0757072,14.4285406,Entire home/apt,4277,2,21,2024-12-29,1.99,9,60,21,
1107364055917707423,NEW Apartment MANES,565921001,Tomas,,Praha 1,50.07830680000001,14.4144832,Entire home/apt,2324,1,7,2025-01-03,0.61,1,140,7,
1107672335373161596,Popular British dist. apartment,522864040,Jitka,,Praha 13,50.04613980579385,14.302170479426891,Entire home/apt,2000,3,8,2025-01-03,0.83,2,172,8,
1107931185900850010,Central Chic Apart in Prague,51534638,Alex,,Praha 2,50.0780556,14.4324104,Entire home/apt,1420,2,52,2025-02-22,4.25,7,177,51,
1108571336561925060,White Stylish Skylight Studio • Old Town,7926513,Roman & Alena,,Praha 1,50.090934444032435,14.435421641232125,Entire home/apt,1314,3,54,2025-03-14,4.50,4,117,54,
1108612337372399777,2+1 apartmán s kuchyní u metra,427202048,Nikola,,Praha 4,50.0467,14.44958,Entire home/apt,1348,1,20,2024-12-26,2.08,12,202,20,
1108623141939654113,New Renovated Central Apartment,551110210,Vít,,Praha 1,50.0919038,14.4358888,Entire home/apt,1462,1,32,2025-02-14,2.63,2,321,32,
1108642714499677502,ELSO center apartments,534820851,Olga,,Praha 1,50.0859294,14.4336479,Entire home/apt,1256,1,9,2025-03-02,0.76,7,21,9,
1108661608704850079,Byt pro rodinu s dětmi,13478120,Kristyna,,Praha 2,50.0663532,14.4283105,Entire home/apt,1546,2,6,2025-01-03,0.70,1,254,6,
1108890270419711909,Secret Budget Studio Oasis,550555342,HP Property,,Praha 3,50.07630567433796,14.450410392883857,Entire home/apt,1093,1,44,2025-03-14,3.70,4,224,44,
1109256298214084353,Powder Tower 54 A,383698,Veronika,,Praha 1,50.08925210695033,14.437360935402571,Entire home/apt,3935,1,6,2024-11-30,0.51,36,301,6,
1109381184684423161,Cozy & Welcoming apartment near the old town,67435287,Vojtech,,Praha 3,50.08538,14.44875,Entire home/apt,1356,3,73,2025-03-07,5.98,1,129,73,
1109428415258797025,Spacious Bright Apt + PS5 Near All Metro Lines,214442707,Jan,,Praha 2,50.0746605,14.423599,Entire home/apt,2769,1,81,2025-03-03,6.57,2,27,80,
1109485036482038275,Small apartment for groups,550693739,Emil,,Praha 1,50.078955,14.424511,Entire home/apt,1260,1,10,2024-12-24,0.86,1,27,10,
1110008097151506131,Skořepka apartments,565304175,Petr,,Praha 1,50.08370410000001,14.4189098,Entire home/apt,13500,1,0,,,1,269,0,
1113082389692192625,Near Zizkov tower room S2,146638404,Polina,,Praha 3,50.08394748398287,14.45145251153976,Private room,662,1,59,2025-02-15,5.00,16,43,59,
1113723528653464100,Stunning 1-Bed Studio,439074505,Travelnest,,Praha 5,50.07138,14.39627,Entire home/apt,1362,1,2,2024-12-15,0.22,11,364,2,
